2.300000000000000000e+01
1.100000000000000000e+01
3.200000000000000000e+01
4.500000000000000000e+01
3.900000000000000000e+01
6.200000000000000000e+01
1.890000000000000000e+02
3.840000000000000000e+02
9.800000000000000000e+01
5.400000000000000000e+01
3.980000000000000000e+02
2.820000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
4.620000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
4.710000000000000000e+02
