3.200000000000000000e+01
2.800000000000000000e+01
2.800000000000000000e+01
2.360000000000000000e+02
1.370000000000000000e+02
1.430000000000000000e+02
1.680000000000000000e+02
3.430000000000000000e+02
4.920000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
4.940000000000000000e+02
3.950000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
