1.100000000000000000e+01
1.200000000000000000e+01
1.000000000000000000e+01
9.000000000000000000e+00
1.500000000000000000e+01
5.200000000000000000e+01
3.300000000000000000e+01
7.500000000000000000e+01
1.350000000000000000e+02
2.590000000000000000e+02
1.230000000000000000e+02
1.990000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
