2.000000000000000000e+01
1.500000000000000000e+01
2.400000000000000000e+01
4.500000000000000000e+01
3.700000000000000000e+01
6.400000000000000000e+01
2.320000000000000000e+02
5.000000000000000000e+02
3.340000000000000000e+02
3.990000000000000000e+02
3.500000000000000000e+01
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
4.840000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
5.000000000000000000e+02
